"Label","Network","Coarsenet","Axis","Loading"
"17Networks_LH_DorsAttnB_PostC_7","DorsAttnB","DorsAttn","Late Explicit",-0.0251627601466964
"17Networks_LH_DorsAttnB_PostC_8","DorsAttnB","DorsAttn","Late Explicit",0.0149740354112011
"17Networks_LH_DorsAttnB_PostC_9","DorsAttnB","DorsAttn","Late Explicit",0.0283862067180976
"17Networks_LH_DorsAttnB_FEF_1","DorsAttnB","DorsAttn","Late Explicit",0.0178355575638604
"17Networks_LH_DorsAttnB_FEF_2","DorsAttnB","DorsAttn","Late Explicit",0.0415801961642721
"17Networks_LH_DorsAttnB_FEF_3","DorsAttnB","DorsAttn","Late Explicit",0.0249015590048647
"17Networks_LH_DorsAttnB_PrCv_1","DorsAttnB","DorsAttn","Late Explicit",0.0819366374956247
"17Networks_LH_SalVentAttnA_ParOper_1","SalVentAttnA","VentAttn","Late Explicit",-0.0209143866155227
"17Networks_LH_SalVentAttnA_ParOper_2","SalVentAttnA","VentAttn","Late Explicit",0.0604962416145818
"17Networks_LH_SalVentAttnA_ParOper_3","SalVentAttnA","VentAttn","Late Explicit",0.00708046096759318
"17Networks_LH_SalVentAttnA_Ins_1","SalVentAttnA","VentAttn","Late Explicit",-0.00349203097409521
"17Networks_LH_SalVentAttnA_Ins_2","SalVentAttnA","VentAttn","Late Explicit",0.0147941204517191
"17Networks_LH_SalVentAttnA_Ins_3","SalVentAttnA","VentAttn","Late Explicit",0.00931941761814182
"17Networks_LH_SalVentAttnA_Ins_4","SalVentAttnA","VentAttn","Late Explicit",-0.00720475330388404
"17Networks_LH_SalVentAttnA_FrOper_1","SalVentAttnA","VentAttn","Late Explicit",-0.0130173456810653
"17Networks_LH_SalVentAttnA_FrOper_2","SalVentAttnA","VentAttn","Late Explicit",-0.0255682356186394
"17Networks_LH_SalVentAttnA_ParMed_1","SalVentAttnA","VentAttn","Late Explicit",0.0435594485057196
"17Networks_LH_SalVentAttnA_ParMed_2","SalVentAttnA","VentAttn","Late Explicit",-0.0244279769562288
"17Networks_LH_SalVentAttnA_ParMed_3","SalVentAttnA","VentAttn","Late Explicit",0.0127514334318152
"17Networks_LH_SalVentAttnA_FrMed_1","SalVentAttnA","VentAttn","Late Explicit",-0.0397134676539094
"17Networks_LH_SalVentAttnA_FrMed_2","SalVentAttnA","VentAttn","Late Explicit",0.0552437188545043
"17Networks_LH_SalVentAttnA_FrMed_3","SalVentAttnA","VentAttn","Late Explicit",0.0226982510640333
"17Networks_LH_SalVentAttnB_PFCl_1","SalVentAttnB","VentAttn","Late Explicit",-0.00196700780105753
"17Networks_LH_SalVentAttnB_PFCl_2","SalVentAttnB","VentAttn","Late Explicit",-0.00335823291054575
"17Networks_LH_SalVentAttnB_PFCl_3","SalVentAttnB","VentAttn","Late Explicit",0.00349241910531216
"17Networks_LH_SalVentAttnB_Ins_1","SalVentAttnB","VentAttn","Late Explicit",-0.00309158161083249
"17Networks_LH_SalVentAttnB_Ins_2","SalVentAttnB","VentAttn","Late Explicit",0.00363653405730312
"17Networks_LH_SalVentAttnB_Ins_3","SalVentAttnB","VentAttn","Late Explicit",-0.00436490483323879
"17Networks_LH_SalVentAttnB_OFC_1","SalVentAttnB","VentAttn","Late Explicit",0.00123227848759217
"17Networks_LH_SalVentAttnB_PFCmp_1","SalVentAttnB","VentAttn","Late Explicit",-0.00351405046472958
"17Networks_LH_LimbicB_OFC_1","LimbicB","Limbic","Late Explicit",0.0103375087925208
"17Networks_LH_LimbicB_OFC_2","LimbicB","Limbic","Late Explicit",0.00513840982355232
"17Networks_LH_LimbicB_OFC_3","LimbicB","Limbic","Late Explicit",0.010797026625912
"17Networks_LH_LimbicB_OFC_4","LimbicB","Limbic","Late Explicit",0.0189484915633208
"17Networks_LH_LimbicB_OFC_5","LimbicB","Limbic","Late Explicit",-0.00181385284508658
"17Networks_LH_LimbicA_TempPole_1","LimbicA","Limbic","Late Explicit",0.00546188554513933
"17Networks_LH_LimbicA_TempPole_2","LimbicA","Limbic","Late Explicit",-0.00890431071037476
"17Networks_LH_LimbicA_TempPole_3","LimbicA","Limbic","Late Explicit",0.0103436218588966
"17Networks_LH_LimbicA_TempPole_4","LimbicA","Limbic","Late Explicit",0.00788901977164911
"17Networks_LH_LimbicA_TempPole_5","LimbicA","Limbic","Late Explicit",0.010832358477829
"17Networks_LH_LimbicA_TempPole_6","LimbicA","Limbic","Late Explicit",-0.00685506608710468
"17Networks_LH_LimbicA_TempPole_7","LimbicA","Limbic","Late Explicit",-0.0126797226086799
"17Networks_LH_ContA_Temp_1","ContA","Control","Late Explicit",-0.00178308538079169
"17Networks_LH_ContA_IPS_1","ContA","Control","Late Explicit",0.00210308151536856
"17Networks_LH_ContA_IPS_2","ContA","Control","Late Explicit",0.00574579573457547
"17Networks_LH_ContA_IPS_3","ContA","Control","Late Explicit",-2.64776857660494e-05
"17Networks_LH_ContA_IPS_4","ContA","Control","Late Explicit",0.000432615206319656
"17Networks_LH_ContA_IPS_5","ContA","Control","Late Explicit",-0.00855246807989444
"17Networks_LH_ContA_PFCd_1","ContA","Control","Late Explicit",-0.00636012741423194
"17Networks_LH_ContA_PFClv_1","ContA","Control","Late Explicit",0.00348036833117488
"17Networks_LH_ContA_PFClv_2","ContA","Control","Late Explicit",-0.00429382570443893
"17Networks_LH_ContA_PFCl_1","ContA","Control","Late Explicit",0.000824771548462504
"17Networks_LH_ContA_PFCl_2","ContA","Control","Late Explicit",0.000247853564188889
"17Networks_LH_ContA_PFCl_3","ContA","Control","Late Explicit",0.00598401688065365
"17Networks_LH_ContA_Cingm_1","ContA","Control","Late Explicit",-0.00343618896463726
"17Networks_LH_ContB_Temp_1","ContB","Control","Late Explicit",0.000577178596622458
"17Networks_LH_ContB_Temp_2","ContB","Control","Late Explicit",-0.00044857811157668
"17Networks_LH_ContB_IPL_1","ContB","Control","Late Explicit",-0.000860372471376598
"17Networks_LH_ContB_IPL_2","ContB","Control","Late Explicit",-0.000535748278839914
"17Networks_LH_ContB_IPL_3","ContB","Control","Late Explicit",-0.000251214846911609
"17Networks_LH_ContB_PFCd_1","ContB","Control","Late Explicit",-0.000490978508318521
"17Networks_LH_ContB_PFClv_1","ContB","Control","Late Explicit",-0.000579323143471006
"17Networks_LH_ContB_PFClv_2","ContB","Control","Late Explicit",-0.00149294551375292
"17Networks_LH_ContB_PFClv_3","ContB","Control","Late Explicit",-0.00220187204128223
"17Networks_LH_ContB_PFCmp_1","ContB","Control","Late Explicit",-0.000419385418530453
"17Networks_LH_ContC_pCun_1","ContC","Control","Late Explicit",-0.00100445304693485
"17Networks_LH_ContC_pCun_2","ContC","Control","Late Explicit",-0.00301743314025483
"17Networks_LH_ContC_pCun_3","ContC","Control","Late Explicit",-0.00173808702075881
"17Networks_LH_ContC_Cingp_1","ContC","Control","Late Explicit",-0.00104477447429164
"17Networks_LH_ContC_Cingp_2","ContC","Control","Late Explicit",-0.00208656836157777
"17Networks_LH_DefaultA_IPL_1","DefaultA","Default","Late Explicit",-0.000645715158618489
"17Networks_LH_DefaultA_IPL_2","DefaultA","Default","Late Explicit",-0.000573394072727833
"17Networks_LH_DefaultA_PFCd_1","DefaultA","Default","Late Explicit",-0.00244540346164373
"17Networks_LH_DefaultA_PFCd_2","DefaultA","Default","Late Explicit",-0.00260259644506461
"17Networks_LH_DefaultA_PFCd_3","DefaultA","Default","Late Explicit",0.0012498672851774
"17Networks_LH_DefaultA_pCunPCC_1","DefaultA","Default","Late Explicit",-0.00206716427104272
"17Networks_LH_DefaultA_pCunPCC_2","DefaultA","Default","Late Explicit",0.000477259161577502
"17Networks_LH_DefaultA_pCunPCC_3","DefaultA","Default","Late Explicit",-0.00147646832705872
"17Networks_LH_DefaultA_pCunPCC_4","DefaultA","Default","Late Explicit",-0.00186990748379915
"17Networks_LH_DefaultA_pCunPCC_5","DefaultA","Default","Late Explicit",-0.0029054364863332
"17Networks_LH_DefaultA_pCunPCC_6","DefaultA","Default","Late Explicit",-0.00326568428097552
"17Networks_LH_DefaultA_pCunPCC_7","DefaultA","Default","Late Explicit",-0.004291197333808
"17Networks_LH_DefaultA_PFCm_1","DefaultA","Default","Late Explicit",0.00014236282728079
"17Networks_LH_DefaultA_PFCm_2","DefaultA","Default","Late Explicit",0.00191789602872693
"17Networks_LH_DefaultA_PFCm_3","DefaultA","Default","Late Explicit",0.000396855266857235
"17Networks_LH_DefaultA_PFCm_4","DefaultA","Default","Late Explicit",-0.00115043401871669
"17Networks_LH_DefaultA_PFCm_5","DefaultA","Default","Late Explicit",-0.000972727022239955
"17Networks_LH_DefaultA_PFCm_6","DefaultA","Default","Late Explicit",-0.00284831737102897
"17Networks_LH_DefaultB_Temp_1","DefaultB","Default","Late Explicit",-0.000504005911593701
"17Networks_LH_DefaultB_Temp_2","DefaultB","Default","Late Explicit",-0.000592862562712543
"17Networks_LH_DefaultB_Temp_3","DefaultB","Default","Late Explicit",0.00174409382981773
"17Networks_LH_DefaultB_Temp_4","DefaultB","Default","Late Explicit",-0.000498647128359699
"17Networks_LH_DefaultB_Temp_5","DefaultB","Default","Late Explicit",-0.00256522120117625
"17Networks_LH_DefaultB_Temp_6","DefaultB","Default","Late Explicit",-0.0010072682226021
"17Networks_LH_DefaultB_IPL_1","DefaultB","Default","Late Explicit",0.000403687513263222
"17Networks_LH_DefaultB_IPL_2","DefaultB","Default","Late Explicit",-0.00316645808435464
"17Networks_LH_DefaultB_PFCd_1","DefaultB","Default","Late Explicit",-0.00279241616455347
"17Networks_LH_DefaultB_PFCd_2","DefaultB","Default","Late Explicit",-0.00553879044965951
"17Networks_LH_DefaultB_PFCd_3","DefaultB","Default","Late Explicit",-0.00331810618144457
"17Networks_LH_DefaultB_PFCd_4","DefaultB","Default","Late Explicit",-0.00294986417037542
"17Networks_LH_DefaultB_PFCd_5","DefaultB","Default","Late Explicit",-0.00530323734049243
"17Networks_LH_DefaultB_PFCd_6","DefaultB","Default","Late Explicit",0.00286269065018161
"17Networks_LH_DefaultB_PFCl_1","DefaultB","Default","Late Explicit",-0.00312480714175732
"17Networks_LH_DefaultB_PFCl_2","DefaultB","Default","Late Explicit",-0.00338485360344787
"17Networks_LH_DefaultB_PFCv_1","DefaultB","Default","Late Explicit",-0.0017264561314953
"17Networks_LH_DefaultB_PFCv_2","DefaultB","Default","Late Explicit",-0.00283841952787954
"17Networks_LH_DefaultB_PFCv_3","DefaultB","Default","Late Explicit",0.00153970192914932
"17Networks_LH_DefaultB_PFCv_4","DefaultB","Default","Late Explicit",0.00381533226572367
"17Networks_LH_DefaultB_PFCv_5","DefaultB","Default","Late Explicit",0.00240269035591802
"17Networks_LH_DefaultC_IPL_1","DefaultC","Default","Late Explicit",-0.000653931362473879
"17Networks_LH_DefaultC_Rsp_1","DefaultC","Default","Late Explicit",0.000898666506026991
"17Networks_LH_DefaultC_Rsp_2","DefaultC","Default","Late Explicit",0.000629592258587511
"17Networks_LH_DefaultC_Rsp_3","DefaultC","Default","Late Explicit",0.00159941635035023
"17Networks_LH_DefaultC_PHC_1","DefaultC","Default","Late Explicit",-0.000465303614305966
"17Networks_LH_DefaultC_PHC_2","DefaultC","Default","Late Explicit",-0.00298524658839247
"17Networks_LH_DefaultC_PHC_3","DefaultC","Default","Late Explicit",0.000971460406936695
"17Networks_LH_TempPar_1","TempPar","TempPar","Late Explicit",0.00100823679073022
"17Networks_LH_TempPar_2","TempPar","TempPar","Late Explicit",0.00160982919223924
"17Networks_LH_TempPar_3","TempPar","TempPar","Late Explicit",0.00202928218938288
"17Networks_LH_TempPar_4","TempPar","TempPar","Late Explicit",-0.000491712344672472
"17Networks_LH_TempPar_5","TempPar","TempPar","Late Explicit",0.000480409270675875
"17Networks_LH_TempPar_6","TempPar","TempPar","Late Explicit",0.00283980210903745
"17Networks_RH_VisCent_ExStr_1","VisCent","Visual","Late Explicit",-0.000884864678460478
"17Networks_RH_VisCent_ExStr_2","VisCent","Visual","Late Explicit",0.0092136397158891
"17Networks_RH_VisCent_ExStr_3","VisCent","Visual","Late Explicit",0.00491482135914881
"17Networks_RH_VisCent_ExStr_4","VisCent","Visual","Late Explicit",-0.011876198340225
"17Networks_RH_VisCent_ExStr_5","VisCent","Visual","Late Explicit",0.0181213288158556
"17Networks_RH_VisCent_ExStr_6","VisCent","Visual","Late Explicit",-0.00223067707498637
"17Networks_RH_VisCent_Striate_1","VisCent","Visual","Late Explicit",0.00685374150360545
"17Networks_RH_VisCent_ExStr_7","VisCent","Visual","Late Explicit",0.0145410537564599
"17Networks_RH_VisCent_ExStr_8","VisCent","Visual","Late Explicit",0.017089686597132
"17Networks_RH_VisCent_ExStr_9","VisCent","Visual","Late Explicit",-0.00522850586374889
"17Networks_RH_VisCent_ExStr_10","VisCent","Visual","Late Explicit",0.0105747614618037
"17Networks_RH_VisCent_ExStr_11","VisCent","Visual","Late Explicit",0.0058941904476633
"17Networks_RH_VisPeri_ExStrInf_1","VisPeri","Visual","Late Explicit",0.0304525422823606
"17Networks_RH_VisPeri_ExStrInf_2","VisPeri","Visual","Late Explicit",-0.0038001471274081
"17Networks_RH_VisPeri_ExStrInf_3","VisPeri","Visual","Late Explicit",0.0166581897443657
"17Networks_RH_VisPeri_ExStrInf_4","VisPeri","Visual","Late Explicit",-0.00377005038512033
"17Networks_RH_VisPeri_ExStrInf_5","VisPeri","Visual","Late Explicit",0.0057445327641095
"17Networks_RH_VisPeri_StriCal_1","VisPeri","Visual","Late Explicit",0.00922506924058192
"17Networks_RH_VisPeri_StriCal_2","VisPeri","Visual","Late Explicit",0.0124718029901164
"17Networks_RH_VisPeri_ExStrSup_1","VisPeri","Visual","Late Explicit",0.00197490808574573
"17Networks_RH_VisPeri_ExStrSup_2","VisPeri","Visual","Late Explicit",-0.00626272592258421
"17Networks_RH_VisPeri_ExStrSup_3","VisPeri","Visual","Late Explicit",-0.011861096790483
"17Networks_RH_VisPeri_ExStrSup_4","VisPeri","Visual","Late Explicit",0.00335692126989544
"17Networks_RH_DorsAttnA_TempOcc_1","DorsAttnA","DorsAttn","Late Explicit",-0.00364466638015878
"17Networks_RH_DorsAttnA_TempOcc_2","DorsAttnA","DorsAttn","Late Explicit",0.00753341307776766
"17Networks_RH_DorsAttnA_TempOcc_3","DorsAttnA","DorsAttn","Late Explicit",0.0363746556605512
"17Networks_RH_DorsAttnA_ParOcc_1","DorsAttnA","DorsAttn","Late Explicit",0.0346689832393543
"17Networks_RH_DorsAttnA_ParOcc_2","DorsAttnA","DorsAttn","Late Explicit",0.0298198474440442
"17Networks_RH_DorsAttnA_ParOcc_3","DorsAttnA","DorsAttn","Late Explicit",-0.00498292615352621
"17Networks_RH_DorsAttnA_SPL_1","DorsAttnA","DorsAttn","Late Explicit",-0.00758904017999219
"17Networks_RH_DorsAttnA_SPL_2","DorsAttnA","DorsAttn","Late Explicit",-0.0174387419684259
"17Networks_RH_DorsAttnA_SPL_3","DorsAttnA","DorsAttn","Late Explicit",0.00479135355887449
"17Networks_RH_DorsAttnA_SPL_4","DorsAttnA","DorsAttn","Late Explicit",0.00485061504967029
"17Networks_RH_DorsAttnA_SPL_5","DorsAttnA","DorsAttn","Late Explicit",0.0010471920320593
"17Networks_RH_DorsAttnA_SPL_6","DorsAttnA","DorsAttn","Late Explicit",0.0282296305404575
"17Networks_RH_DorsAttnA_SPL_7","DorsAttnA","DorsAttn","Late Explicit",0.0266367626872531
"17Networks_RH_DorsAttnA_SPL_8","DorsAttnA","DorsAttn","Late Explicit",0.00471106142639238
"17Networks_RH_DorsAttnB_TempOcc_1","DorsAttnB","DorsAttn","Late Explicit",0.0596580053449401
"17Networks_RH_DorsAttnB_PostC_1","DorsAttnB","DorsAttn","Late Explicit",0.0265803027795331
"17Networks_RH_DorsAttnB_PostC_2","DorsAttnB","DorsAttn","Late Explicit",0.048230282943866
"17Networks_RH_DorsAttnB_PostC_3","DorsAttnB","DorsAttn","Late Explicit",-0.00109658042525839
"17Networks_RH_DorsAttnB_PostC_4","DorsAttnB","DorsAttn","Late Explicit",-0.000845393303703211
"17Networks_RH_DorsAttnB_PostC_5","DorsAttnB","DorsAttn","Late Explicit",0.065623209106255
"17Networks_RH_DorsAttnB_PostC_6","DorsAttnB","DorsAttn","Late Explicit",-0.00559975263329146
"17Networks_RH_DorsAttnB_PostC_7","DorsAttnB","DorsAttn","Late Explicit",0.00830199257342813
"17Networks_RH_DorsAttnB_PostC_8","DorsAttnB","DorsAttn","Late Explicit",0.0915297490160293
"17Networks_RH_DorsAttnB_FEF_1","DorsAttnB","DorsAttn","Late Explicit",0.024933687158945
"17Networks_RH_DorsAttnB_FEF_2","DorsAttnB","DorsAttn","Late Explicit",0.0658665696308892
"17Networks_RH_DorsAttnB_FEF_3","DorsAttnB","DorsAttn","Late Explicit",0.00592498652141509
"17Networks_RH_SalVentAttnA_ParOper_1","SalVentAttnA","VentAttn","Late Explicit",0.00121916937350468
"17Networks_RH_SalVentAttnA_ParOper_2","SalVentAttnA","VentAttn","Late Explicit",-0.0093049983625591
"17Networks_RH_SalVentAttnA_ParOper_3","SalVentAttnA","VentAttn","Late Explicit",-0.0604802388590981
"17Networks_RH_SalVentAttnA_PrC_1","SalVentAttnA","VentAttn","Late Explicit",0.0159898141671384
"17Networks_RH_SalVentAttnA_Ins_1","SalVentAttnA","VentAttn","Late Explicit",0.0198129587060795
"17Networks_RH_SalVentAttnA_Ins_2","SalVentAttnA","VentAttn","Late Explicit",0.00747549612340302
"17Networks_RH_SalVentAttnA_Ins_3","SalVentAttnA","VentAttn","Late Explicit",0.00826811855423797
"17Networks_RH_SalVentAttnA_Ins_4","SalVentAttnA","VentAttn","Late Explicit",-0.03632196282163
"17Networks_RH_SalVentAttnA_FrOper_1","SalVentAttnA","VentAttn","Late Explicit",-0.00966199200177544
"17Networks_RH_SalVentAttnA_FrOper_2","SalVentAttnA","VentAttn","Late Explicit",0.0175334782004993
"17Networks_RH_SalVentAttnA_FrOper_3","SalVentAttnA","VentAttn","Late Explicit",0.0222261130122482
"17Networks_RH_SalVentAttnA_FrMed_1","SalVentAttnA","VentAttn","Late Explicit",0.0233188537666526
"17Networks_RH_SalVentAttnA_ParMed_1","SalVentAttnA","VentAttn","Late Explicit",-0.0484113958179282
"17Networks_RH_SalVentAttnA_ParMed_2","SalVentAttnA","VentAttn","Late Explicit",0.0142331684829937
"17Networks_RH_SalVentAttnA_FrMed_2","SalVentAttnA","VentAttn","Late Explicit",0.0686710538965541
"17Networks_RH_SalVentAttnA_ParMed_3","SalVentAttnA","VentAttn","Late Explicit",0.0493344793298454
"17Networks_RH_SalVentAttnA_ParMed_4","SalVentAttnA","VentAttn","Late Explicit",0.00967994339973898
"17Networks_RH_SalVentAttnA_FrMed_3","SalVentAttnA","VentAttn","Late Explicit",0.0354895306070898
"17Networks_RH_SalVentAttnA_FrMed_4","SalVentAttnA","VentAttn","Late Explicit",-0.00304525676184659
"17Networks_RH_SalVentAttnB_IPL_1","SalVentAttnB","VentAttn","Late Explicit",-0.00505953595371425
"17Networks_RH_SalVentAttnB_PFClv_1","SalVentAttnB","VentAttn","Late Explicit",-0.00310686676022241
"17Networks_RH_SalVentAttnB_PFCl_1","SalVentAttnB","VentAttn","Late Explicit",-0.00454376894059165
"17Networks_RH_SalVentAttnB_PFCl_2","SalVentAttnB","VentAttn","Late Explicit",-0.00303418430757408
"17Networks_RH_SalVentAttnB_PFCl_3","SalVentAttnB","VentAttn","Late Explicit",-0.00611514261161359
"17Networks_RH_SalVentAttnB_Ins_1","SalVentAttnB","VentAttn","Late Explicit",0.00446513423533346
"17Networks_RH_SalVentAttnB_Ins_2","SalVentAttnB","VentAttn","Late Explicit",0.00574907904478799
"17Networks_RH_SalVentAttnB_PFCmp_1","SalVentAttnB","VentAttn","Late Explicit",-0.00201328078158558
"17Networks_RH_SalVentAttnB_PFCmp_2","SalVentAttnB","VentAttn","Late Explicit",-0.00288896924233837
"17Networks_RH_LimbicB_OFC_1","LimbicB","Limbic","Late Explicit",0.00759661868794466
"17Networks_RH_LimbicB_OFC_2","LimbicB","Limbic","Late Explicit",0.0142673682558262
"17Networks_RH_LimbicB_OFC_3","LimbicB","Limbic","Late Explicit",0.00864386918322678
"17Networks_RH_LimbicB_OFC_4","LimbicB","Limbic","Late Explicit",-0.0116818441406709
"17Networks_RH_LimbicB_OFC_5","LimbicB","Limbic","Late Explicit",0.0124014001107757
"17Networks_RH_LimbicB_OFC_6","LimbicB","Limbic","Late Explicit",0.00184065643178919
"17Networks_RH_LimbicA_TempPole_1","LimbicA","Limbic","Late Explicit",0.0151423721566222
"17Networks_RH_LimbicA_TempPole_2","LimbicA","Limbic","Late Explicit",0.0204298989374256
"17Networks_RH_LimbicA_TempPole_3","LimbicA","Limbic","Late Explicit",0.00795337358796931
"17Networks_RH_LimbicA_TempPole_4","LimbicA","Limbic","Late Explicit",0.00967207688149587
"17Networks_RH_LimbicA_TempPole_5","LimbicA","Limbic","Late Explicit",0.0124635893854112
"17Networks_RH_LimbicA_TempPole_6","LimbicA","Limbic","Late Explicit",-0.00384807318459152
"17Networks_RH_ContA_IPS_1","ContA","Control","Late Explicit",-0.00294732549229494
"17Networks_RH_ContA_IPS_2","ContA","Control","Late Explicit",0.000432668187094872
"17Networks_RH_ContA_IPS_3","ContA","Control","Late Explicit",0.0085190048948346
"17Networks_RH_ContA_IPS_4","ContA","Control","Late Explicit",0.005971658871221
"17Networks_RH_ContA_PFCd_1","ContA","Control","Late Explicit",-0.00121862851906025
"17Networks_RH_ContA_PFCl_1","ContA","Control","Late Explicit",0.00315062656548557
"17Networks_RH_ContA_PFCl_2","ContA","Control","Late Explicit",0.00244351761739387
"17Networks_RH_ContA_PFCl_3","ContA","Control","Late Explicit",-0.00754526842835508
"17Networks_RH_ContA_PFCl_4","ContA","Control","Late Explicit",0.000122595334643851
"17Networks_RH_ContA_PFCl_5","ContA","Control","Late Explicit",0.000864850072788444
"17Networks_RH_ContA_Cingm_1","ContA","Control","Late Explicit",0.000392620104298746
"17Networks_RH_ContB_Temp_1","ContB","Control","Late Explicit",-0.000526424334873819
"17Networks_RH_ContB_Temp_2","ContB","Control","Late Explicit",-0.000703844871116599
"17Networks_RH_ContB_IPL_1","ContB","Control","Late Explicit",-0.00110507227465104
"17Networks_RH_ContB_IPL_2","ContB","Control","Late Explicit",0.000458938267535511
"17Networks_RH_ContB_IPL_3","ContB","Control","Late Explicit",0.000572967806128925
"17Networks_RH_ContB_IPL_4","ContB","Control","Late Explicit",0.000144500213012186
"17Networks_RH_ContB_PFCld_1","ContB","Control","Late Explicit",0.000308444478757702
"17Networks_RH_ContB_PFCld_2","ContB","Control","Late Explicit",-0.00118712789377234
"17Networks_RH_ContB_PFCld_3","ContB","Control","Late Explicit",-0.000538153225971277
"17Networks_RH_ContB_PFCld_4","ContB","Control","Late Explicit",-0.000868119572537263
"17Networks_RH_ContB_PFClv_1","ContB","Control","Late Explicit",0.000382137188039574
"17Networks_RH_ContB_PFClv_2","ContB","Control","Late Explicit",-0.00130756545317372
"17Networks_RH_ContB_PFClv_3","ContB","Control","Late Explicit",0.000871973594906607
"17Networks_RH_ContB_PFClv_4","ContB","Control","Late Explicit",0.000285957489490116
"17Networks_RH_ContB_PFCmp_1","ContB","Control","Late Explicit",0.000161450775306846
"17Networks_RH_ContC_pCun_1","ContC","Control","Late Explicit",-0.000945856243081338
"17Networks_RH_ContC_pCun_2","ContC","Control","Late Explicit",-0.000536220954544515
"17Networks_RH_ContC_pCun_3","ContC","Control","Late Explicit",-0.0038799181978716
"17Networks_RH_ContC_pCun_4","ContC","Control","Late Explicit",-0.000848937388358518
"17Networks_RH_ContC_pCun_5","ContC","Control","Late Explicit",-0.000290972346909254
"17Networks_RH_ContC_Cingp_1","ContC","Control","Late Explicit",0.00237389317862952
"17Networks_RH_ContC_Cingp_2","ContC","Control","Late Explicit",-0.0039675124185384
"17Networks_RH_DefaultA_Temp_1","DefaultA","Default","Late Explicit",0.00438689142827312
"17Networks_RH_DefaultA_IPL_1","DefaultA","Default","Late Explicit",-0.0015470434833556
"17Networks_RH_DefaultA_IPL_2","DefaultA","Default","Late Explicit",0.000898325402120933
"17Networks_RH_DefaultA_PFCd_1","DefaultA","Default","Late Explicit",-0.00119055969147306
"17Networks_RH_DefaultA_PFCd_2","DefaultA","Default","Late Explicit",-0.00118696220148221
"17Networks_RH_DefaultA_pCunPCC_1","DefaultA","Default","Late Explicit",0.00232174867432118
"17Networks_RH_DefaultA_pCunPCC_2","DefaultA","Default","Late Explicit",-0.00295084392694695
"17Networks_RH_DefaultA_pCunPCC_3","DefaultA","Default","Late Explicit",-0.00186153660478319
"17Networks_RH_DefaultA_pCunPCC_4","DefaultA","Default","Late Explicit",-0.00395448475867736
"17Networks_RH_DefaultA_pCunPCC_5","DefaultA","Default","Late Explicit",-0.000322299925076713
"17Networks_RH_DefaultA_PFCm_1","DefaultA","Default","Late Explicit",0.00413825481460635
"17Networks_RH_DefaultA_PFCm_2","DefaultA","Default","Late Explicit",0.000260638442077973
"17Networks_RH_DefaultA_PFCm_3","DefaultA","Default","Late Explicit",0.00170178500923341
"17Networks_RH_DefaultA_PFCm_4","DefaultA","Default","Late Explicit",0.00248783733227491
"17Networks_RH_DefaultA_PFCm_5","DefaultA","Default","Late Explicit",-0.00118410127426415
"17Networks_RH_DefaultA_PFCm_6","DefaultA","Default","Late Explicit",-0.00124974834236067
"17Networks_RH_DefaultB_Temp_1","DefaultB","Default","Late Explicit",-0.00165418262349007
"17Networks_RH_DefaultB_Temp_2","DefaultB","Default","Late Explicit",-0.00326814257093522
"17Networks_RH_DefaultB_AntTemp_1","DefaultB","Default","Late Explicit",0.00913662122506805
"17Networks_RH_DefaultB_PFCd_1","DefaultB","Default","Late Explicit",-0.00021236349373799
"17Networks_RH_DefaultB_PFCd_2","DefaultB","Default","Late Explicit",-0.00278801260164747
"17Networks_RH_DefaultB_PFCd_3","DefaultB","Default","Late Explicit",0.00119083531493499
"17Networks_RH_DefaultB_PFCd_4","DefaultB","Default","Late Explicit",-0.000545266640937922
"17Networks_RH_DefaultB_PFCd_5","DefaultB","Default","Late Explicit",-0.00100744079873129
"17Networks_RH_DefaultB_PFCv_1","DefaultB","Default","Late Explicit",-0.0018116206296573
"17Networks_RH_DefaultB_PFCv_2","DefaultB","Default","Late Explicit",0.00453799814639494
"17Networks_RH_DefaultB_PFCv_3","DefaultB","Default","Late Explicit",0.00115335792659569
"17Networks_RH_DefaultC_IPL_1","DefaultC","Default","Late Explicit",-0.00145263304208777
"17Networks_RH_DefaultC_IPL_2","DefaultC","Default","Late Explicit",-0.00184691877092453
"17Networks_RH_DefaultC_Rsp_1","DefaultC","Default","Late Explicit",-0.00198327572615378
"17Networks_RH_DefaultC_Rsp_2","DefaultC","Default","Late Explicit",0.00102197009787616
"17Networks_RH_DefaultC_PHC_1","DefaultC","Default","Late Explicit",-0.000545121980671488
"17Networks_RH_DefaultC_PHC_2","DefaultC","Default","Late Explicit",0.00299196074696169
"17Networks_RH_TempPar_1","TempPar","TempPar","Late Explicit",0.000877263925785904
"17Networks_RH_TempPar_2","TempPar","TempPar","Late Explicit",-0.00165622318560784
"17Networks_RH_TempPar_3","TempPar","TempPar","Late Explicit",0.00222704736835143
"17Networks_RH_TempPar_4","TempPar","TempPar","Late Explicit",-0.00121719510303685
"17Networks_RH_TempPar_5","TempPar","TempPar","Late Explicit",0.000946379656270191
"17Networks_RH_TempPar_6","TempPar","TempPar","Late Explicit",-0.00159282629948318
"17Networks_RH_TempPar_7","TempPar","TempPar","Late Explicit",0.00454296940300457
"17Networks_RH_TempPar_8","TempPar","TempPar","Late Explicit",-3.98526027569769e-05
"17Networks_RH_TempPar_9","TempPar","TempPar","Late Explicit",0.00299129529531415
